react_id,direction,sample_id,Master.Protein.Accessions,bnum,bio_rep,fmol_per_gDW_calib_avg,flux_units,mfa_sampling_ave,mfa_sampling_var,mfa_sampling_lb,mfa_sampling_ub,kapp_per_s
LPLIPAL2ATE160,fwd,pgi6,pldB,b3825,B2,282817.958304342,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE160,fwd,pgi6,pldB,b3825,B1,1224641.58821866,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE160,fwd,pgi2,pldB,b3825,B1,399892.765671407,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE160,fwd,pgi2,pldB,b3825,B2,353579.287306537,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE160,fwd,pts1,pldB,b3825,B2,352110.476100854,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE160,fwd,pts1,pldB,b3825,B1,260664.063746491,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE160,fwd,sdh2,pldB,b3825,B1,240355.407236928,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE160,fwd,sdh2,pldB,b3825,B2,261135.972053774,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE160,fwd,pts2,pldB,b3825,B1,97414.8054312614,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE160,fwd,pts2,pldB,b3825,B2,342013.789404345,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE160,fwd,sdh3,pldB,b3825,B2,369451.304589384,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE160,fwd,tpi1,pldB,b3825,B1,289864.44695994,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE160,fwd,tpi1,pldB,b3825,B2,301847.795212772,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE160,fwd,pgi7,pldB,b3825,B1,257480.448638809,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE160,fwd,pgi7,pldB,b3825,B2,346420.161407676,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE160,fwd,pts4,pldB,b3825,B1,104985.035061906,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE160,fwd,pts4,pldB,b3825,B2,333242.18850465,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE160,fwd,tpi2,pldB,b3825,B2,437897.864682482,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE160,fwd,pgi8,pldB,b3825,B1,362492.250338447,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE160,fwd,pgi8,pldB,b3825,B2,401809.200147983,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE160,fwd,sdh1,pldB,b3825,B1,179567.612547391,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE160,fwd,sdh1,pldB,b3825,B2,230486.505327791,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE160,fwd,pts3,pldB,b3825,B2,205921.651037612,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE160,fwd,pts3,pldB,b3825,B1,150061.067796115,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE160,fwd,tpi2,pldB,b3825,B1,449704.910068883,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE160,fwd,tpi4,pldB,b3825,B2,360951.949092741,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE160,fwd,tpi4,pldB,b3825,B1,315659.928953514,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE161,fwd,WT1,pldB,b3825,B2,308952.458257595,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE161,fwd,WT2,pldB,b3825,B2,240121.215681981,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE161,fwd,pgi5,pldB,b3825,B2,375040.087852379,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE161,fwd,pgi1,pldB,b3825,B2,284788.87888382,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE161,fwd,pgi1,pldB,b3825,B1,312394.646549432,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE161,fwd,pgi6,pldB,b3825,B2,282817.958304342,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE161,fwd,pgi6,pldB,b3825,B1,1224641.58821866,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE161,fwd,tpi1,pldB,b3825,B1,289864.44695994,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE161,fwd,pgi2,pldB,b3825,B1,399892.765671407,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE161,fwd,pgi2,pldB,b3825,B2,353579.287306537,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE161,fwd,sdh1,pldB,b3825,B2,230486.505327791,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE161,fwd,pts1,pldB,b3825,B1,260664.063746491,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE161,fwd,pts1,pldB,b3825,B2,352110.476100854,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE161,fwd,pts2,pldB,b3825,B1,97414.8054312614,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE161,fwd,pgi7,pldB,b3825,B1,257480.448638809,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE161,fwd,pgi8,pldB,b3825,B2,401809.200147983,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE161,fwd,tpi1,pldB,b3825,B2,301847.795212772,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE161,fwd,pgi7,pldB,b3825,B2,346420.161407676,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE161,fwd,pts4,pldB,b3825,B1,104985.035061906,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE161,fwd,pts4,pldB,b3825,B2,333242.18850465,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE161,fwd,sdh2,pldB,b3825,B1,240355.407236928,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE161,fwd,sdh2,pldB,b3825,B2,261135.972053774,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE161,fwd,pgi8,pldB,b3825,B1,362492.250338447,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE161,fwd,sdh1,pldB,b3825,B1,179567.612547391,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE161,fwd,pts3,pldB,b3825,B2,205921.651037612,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE161,fwd,sdh3,pldB,b3825,B2,369451.304589384,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE161,fwd,pts2,pldB,b3825,B2,342013.789404345,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE161,fwd,tpi2,pldB,b3825,B1,449704.910068883,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE161,fwd,pts3,pldB,b3825,B1,150061.067796115,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE161,fwd,tpi4,pldB,b3825,B2,360951.949092741,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE161,fwd,tpi4,pldB,b3825,B1,315659.928953514,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE161,fwd,tpi2,pldB,b3825,B2,437897.864682482,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE180,fwd,WT1,pldB,b3825,B2,308952.458257595,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE180,fwd,WT2,pldB,b3825,B2,240121.215681981,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE180,fwd,pgi5,pldB,b3825,B2,375040.087852379,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE180,fwd,pgi1,pldB,b3825,B2,284788.87888382,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE180,fwd,pgi1,pldB,b3825,B1,312394.646549432,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE180,fwd,pgi6,pldB,b3825,B2,282817.958304342,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE180,fwd,pgi6,pldB,b3825,B1,1224641.58821866,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE180,fwd,tpi1,pldB,b3825,B2,301847.795212772,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE180,fwd,tpi1,pldB,b3825,B1,289864.44695994,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE180,fwd,pgi2,pldB,b3825,B2,353579.287306537,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE180,fwd,pgi2,pldB,b3825,B1,399892.765671407,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE180,fwd,pts1,pldB,b3825,B1,260664.063746491,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE180,fwd,pts1,pldB,b3825,B2,352110.476100854,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE180,fwd,sdh2,pldB,b3825,B1,240355.407236928,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE180,fwd,sdh2,pldB,b3825,B2,261135.972053774,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE180,fwd,pts2,pldB,b3825,B1,97414.8054312614,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE180,fwd,pgi7,pldB,b3825,B2,346420.161407676,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE180,fwd,pgi7,pldB,b3825,B1,257480.448638809,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE180,fwd,tpi2,pldB,b3825,B1,449704.910068883,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE180,fwd,pgi8,pldB,b3825,B1,362492.250338447,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE180,fwd,pgi8,pldB,b3825,B2,401809.200147983,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE180,fwd,sdh3,pldB,b3825,B2,369451.304589384,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE180,fwd,pts2,pldB,b3825,B2,342013.789404345,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE180,fwd,tpi2,pldB,b3825,B2,437897.864682482,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE180,fwd,pts3,pldB,b3825,B1,150061.067796115,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE180,fwd,pts3,pldB,b3825,B2,205921.651037612,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE180,fwd,tpi4,pldB,b3825,B2,360951.949092741,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE180,fwd,tpi4,pldB,b3825,B1,315659.928953514,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE180,fwd,pts4,pldB,b3825,B1,104985.035061906,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE180,fwd,pts4,pldB,b3825,B2,333242.18850465,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE180,fwd,sdh1,pldB,b3825,B2,230486.505327791,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE180,fwd,sdh1,pldB,b3825,B1,179567.612547391,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE181,fwd,WT1,pldB,b3825,B2,308952.458257595,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE181,fwd,WT2,pldB,b3825,B2,240121.215681981,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE181,fwd,pgi5,pldB,b3825,B2,375040.087852379,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE181,fwd,pgi1,pldB,b3825,B2,284788.87888382,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE181,fwd,pgi1,pldB,b3825,B1,312394.646549432,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE181,fwd,tpi1,pldB,b3825,B1,289864.44695994,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE181,fwd,pgi2,pldB,b3825,B2,353579.287306537,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE181,fwd,pgi2,pldB,b3825,B1,399892.765671407,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE181,fwd,pts1,pldB,b3825,B2,352110.476100854,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE181,fwd,pts3,pldB,b3825,B2,205921.651037612,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE181,fwd,pts2,pldB,b3825,B1,97414.8054312614,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE181,fwd,pgi6,pldB,b3825,B1,1224641.58821866,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE181,fwd,pgi6,pldB,b3825,B2,282817.958304342,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE181,fwd,sdh2,pldB,b3825,B1,240355.407236928,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE181,fwd,pts3,pldB,b3825,B1,150061.067796115,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE181,fwd,pgi7,pldB,b3825,B1,257480.448638809,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE181,fwd,pgi7,pldB,b3825,B2,346420.161407676,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE181,fwd,pts4,pldB,b3825,B1,104985.035061906,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE181,fwd,pts4,pldB,b3825,B2,333242.18850465,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE181,fwd,pgi8,pldB,b3825,B1,362492.250338447,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE181,fwd,pgi8,pldB,b3825,B2,401809.200147983,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE181,fwd,sdh1,pldB,b3825,B2,230486.505327791,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE181,fwd,sdh1,pldB,b3825,B1,179567.612547391,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE181,fwd,sdh3,pldB,b3825,B2,369451.304589384,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE181,fwd,pts1,pldB,b3825,B1,260664.063746491,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE181,fwd,sdh2,pldB,b3825,B2,261135.972053774,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE181,fwd,pts2,pldB,b3825,B2,342013.789404345,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE181,fwd,tpi2,pldB,b3825,B2,437897.864682482,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE181,fwd,tpi1,pldB,b3825,B2,301847.795212772,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE181,fwd,tpi4,pldB,b3825,B2,360951.949092741,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE181,fwd,tpi2,pldB,b3825,B1,449704.910068883,NA,NA,NA,NA,NA,NA
LPLIPAL2ATE181,fwd,tpi4,pldB,b3825,B1,315659.928953514,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG120,fwd,WT1,pldB,b3825,B2,308952.458257595,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG120,fwd,sdh2,pldB,b3825,B1,240355.407236928,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG120,fwd,WT2,pldB,b3825,B2,240121.215681981,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG120,fwd,pgi1,pldB,b3825,B1,312394.646549432,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG120,fwd,pgi1,pldB,b3825,B2,284788.87888382,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG120,fwd,pgi6,pldB,b3825,B1,1224641.58821866,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG120,fwd,pgi6,pldB,b3825,B2,282817.958304342,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG120,fwd,pgi2,pldB,b3825,B1,399892.765671407,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG120,fwd,pgi2,pldB,b3825,B2,353579.287306537,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG120,fwd,pgi5,pldB,b3825,B2,375040.087852379,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG120,fwd,sdh2,pldB,b3825,B2,261135.972053774,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG120,fwd,tpi1,pldB,b3825,B1,289864.44695994,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG120,fwd,pgi7,pldB,b3825,B2,346420.161407676,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG120,fwd,pgi7,pldB,b3825,B1,257480.448638809,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG120,fwd,pts4,pldB,b3825,B1,104985.035061906,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG120,fwd,pts4,pldB,b3825,B2,333242.18850465,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG120,fwd,tpi2,pldB,b3825,B2,437897.864682482,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG120,fwd,tpi2,pldB,b3825,B1,449704.910068883,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG120,fwd,pts3,pldB,b3825,B2,205921.651037612,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG120,fwd,pts3,pldB,b3825,B1,150061.067796115,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG120,fwd,pgi8,pldB,b3825,B1,362492.250338447,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG120,fwd,pgi8,pldB,b3825,B2,401809.200147983,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG120,fwd,sdh3,pldB,b3825,B2,369451.304589384,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG120,fwd,pts2,pldB,b3825,B1,97414.8054312614,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG120,fwd,pts1,pldB,b3825,B1,260664.063746491,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG120,fwd,pts1,pldB,b3825,B2,352110.476100854,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG120,fwd,pts2,pldB,b3825,B2,342013.789404345,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG120,fwd,sdh1,pldB,b3825,B2,230486.505327791,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG120,fwd,sdh1,pldB,b3825,B1,179567.612547391,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG120,fwd,tpi1,pldB,b3825,B2,301847.795212772,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG120,fwd,tpi4,pldB,b3825,B1,315659.928953514,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG120,fwd,tpi4,pldB,b3825,B2,360951.949092741,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG140,fwd,WT1,pldB,b3825,B2,308952.458257595,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG140,fwd,WT2,pldB,b3825,B2,240121.215681981,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG140,fwd,pgi1,pldB,b3825,B2,284788.87888382,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG140,fwd,pgi1,pldB,b3825,B1,312394.646549432,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG140,fwd,pgi2,pldB,b3825,B2,353579.287306537,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG140,fwd,pgi2,pldB,b3825,B1,399892.765671407,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG140,fwd,pts4,pldB,b3825,B1,104985.035061906,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG140,fwd,sdh1,pldB,b3825,B1,179567.612547391,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG140,fwd,pgi7,pldB,b3825,B1,257480.448638809,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG140,fwd,pts3,pldB,b3825,B2,205921.651037612,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG140,fwd,pgi5,pldB,b3825,B2,375040.087852379,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG140,fwd,pgi7,pldB,b3825,B2,346420.161407676,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG140,fwd,sdh3,pldB,b3825,B2,369451.304589384,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG140,fwd,pgi6,pldB,b3825,B2,282817.958304342,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG140,fwd,pgi6,pldB,b3825,B1,1224641.58821866,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG140,fwd,pts3,pldB,b3825,B1,150061.067796115,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG140,fwd,pgi8,pldB,b3825,B2,401809.200147983,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG140,fwd,pgi8,pldB,b3825,B1,362492.250338447,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG140,fwd,tpi1,pldB,b3825,B2,301847.795212772,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG140,fwd,tpi1,pldB,b3825,B1,289864.44695994,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG140,fwd,pts4,pldB,b3825,B2,333242.18850465,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG140,fwd,tpi2,pldB,b3825,B1,449704.910068883,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG140,fwd,tpi2,pldB,b3825,B2,437897.864682482,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG140,fwd,sdh1,pldB,b3825,B2,230486.505327791,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG140,fwd,pts1,pldB,b3825,B2,352110.476100854,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG140,fwd,pts1,pldB,b3825,B1,260664.063746491,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG140,fwd,sdh2,pldB,b3825,B2,261135.972053774,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG140,fwd,sdh2,pldB,b3825,B1,240355.407236928,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG140,fwd,pts2,pldB,b3825,B2,342013.789404345,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG140,fwd,pts2,pldB,b3825,B1,97414.8054312614,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG140,fwd,tpi4,pldB,b3825,B1,315659.928953514,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG140,fwd,tpi4,pldB,b3825,B2,360951.949092741,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG141,fwd,sdh1,pldB,b3825,B2,230486.505327791,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG141,fwd,sdh1,pldB,b3825,B1,179567.612547391,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG141,fwd,WT1,pldB,b3825,B2,308952.458257595,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG141,fwd,WT2,pldB,b3825,B2,240121.215681981,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG141,fwd,pgi1,pldB,b3825,B2,284788.87888382,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG141,fwd,pgi1,pldB,b3825,B1,312394.646549432,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG141,fwd,pgi6,pldB,b3825,B2,282817.958304342,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG141,fwd,pgi6,pldB,b3825,B1,1224641.58821866,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG141,fwd,pgi2,pldB,b3825,B2,353579.287306537,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG141,fwd,pgi2,pldB,b3825,B1,399892.765671407,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG141,fwd,sdh2,pldB,b3825,B2,261135.972053774,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG141,fwd,sdh2,pldB,b3825,B1,240355.407236928,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG141,fwd,pgi5,pldB,b3825,B2,375040.087852379,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG141,fwd,pgi7,pldB,b3825,B2,346420.161407676,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG141,fwd,sdh3,pldB,b3825,B2,369451.304589384,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG141,fwd,pts3,pldB,b3825,B1,150061.067796115,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG141,fwd,pts3,pldB,b3825,B2,205921.651037612,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG141,fwd,pgi7,pldB,b3825,B1,257480.448638809,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG141,fwd,pts4,pldB,b3825,B2,333242.18850465,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG141,fwd,pts4,pldB,b3825,B1,104985.035061906,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG141,fwd,pts1,pldB,b3825,B2,352110.476100854,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG141,fwd,pts1,pldB,b3825,B1,260664.063746491,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG141,fwd,pgi8,pldB,b3825,B1,362492.250338447,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG141,fwd,pgi8,pldB,b3825,B2,401809.200147983,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG141,fwd,tpi4,pldB,b3825,B2,360951.949092741,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG141,fwd,pts2,pldB,b3825,B2,342013.789404345,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG141,fwd,pts2,pldB,b3825,B1,97414.8054312614,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG141,fwd,tpi1,pldB,b3825,B2,301847.795212772,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG141,fwd,tpi1,pldB,b3825,B1,289864.44695994,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG141,fwd,tpi2,pldB,b3825,B2,437897.864682482,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG141,fwd,tpi2,pldB,b3825,B1,449704.910068883,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG141,fwd,tpi4,pldB,b3825,B1,315659.928953514,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG160,fwd,WT1,pldB,b3825,B2,308952.458257595,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG160,fwd,WT2,pldB,b3825,B2,240121.215681981,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG160,fwd,pgi1,pldB,b3825,B1,312394.646549432,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG160,fwd,pgi1,pldB,b3825,B2,284788.87888382,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG160,fwd,tpi1,pldB,b3825,B1,289864.44695994,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG160,fwd,pgi2,pldB,b3825,B1,399892.765671407,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG160,fwd,pgi2,pldB,b3825,B2,353579.287306537,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG160,fwd,pts4,pldB,b3825,B2,333242.18850465,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG160,fwd,pgi8,pldB,b3825,B2,401809.200147983,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG160,fwd,pgi8,pldB,b3825,B1,362492.250338447,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG160,fwd,sdh1,pldB,b3825,B1,179567.612547391,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG160,fwd,pts1,pldB,b3825,B2,352110.476100854,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG160,fwd,pts1,pldB,b3825,B1,260664.063746491,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG160,fwd,pts3,pldB,b3825,B1,150061.067796115,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG160,fwd,pgi5,pldB,b3825,B2,375040.087852379,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG160,fwd,pgi6,pldB,b3825,B2,282817.958304342,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG160,fwd,pgi6,pldB,b3825,B1,1224641.58821866,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG160,fwd,pts3,pldB,b3825,B2,205921.651037612,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG160,fwd,tpi1,pldB,b3825,B2,301847.795212772,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG160,fwd,pgi7,pldB,b3825,B2,346420.161407676,NA,NA,NA,NA,NA,NA
LPLIPAL2ATG160,fwd,pgi7,pldB,b3825,B1,257480.448638809,NA,NA,NA,NA,NA,NA
